Thrust (N),0.0 m/s,2.0 m/s,4.0 m/s,6.0 m/s,8.0 m/s,10.0 m/s,12.0 m/s,14.0 m/s,16.0 m/s,18.0 m/s,20.0 m/s,22.0 m/s,24.0 m/s,26.0 m/s,28.0 m/s,30.0 m/s,32.0 m/s,34.0 m/s,36.0 m/s,38.0 m/s,40.0 m/s,42.0 m/s,44.0 m/s,46.0 m/s,48.0 m/s,50.0 m/s,52.0 m/s,54.0 m/s,56.0 m/s,58.0 m/s,60.0 m/s,62.0 m/s,64.0 m/s,66.0 m/s,68.0 m/s,70.0 m/s,72.0 m/s,74.0 m/s,76.0 m/s,78.0 m/s,80.0 m/s,82.0 m/s,84.0 m/s,86.0 m/s,88.0 m/s,90.0 m/s,92.0 m/s,94.0 m/s,96.0 m/s,98.0 m/s,100.0 m/s,102.0 m/s,104.0 m/s,106.0 m/s,108.0 m/s,110.0 m/s,112.0 m/s,114.0 m/s,116.0 m/s,118.0 m/s,120.0 m/s,122.0 m/s,124.0 m/s,126.0 m/s,128.0 m/s,130.0 m/s,132.0 m/s,134.0 m/s,136.0 m/s,138.0 m/s,140.0 m/s,142.0 m/s,144.0 m/s,146.0 m/s,148.0 m/s,150.0 m/s,152.0 m/s,154.0 m/s,156.0 m/s,158.0 m/s,160.0 m/s,162.0 m/s,164.0 m/s,166.0 m/s,168.0 m/s,170.0 m/s,172.0 m/s,174.0 m/s,176.0 m/s,178.0 m/s,180.0 m/s
110.782,1704.2222619252746,1754.1166209228586,1805.3294275698383,1858.0611306130975,1912.8207497542494,1970.5468611645447,2029.845996966031,2090.9040856199144,2154.047993254343,2219.2837578460944,2287.044544508425,2360.000120565526,2434.653273626597,2509.861052043587,2585.9005850122535,2662.4278115352217,2739.5423244434423,2820.6283430760714,2904.035742103631,2986.067530639518,3067.4205816585268,3152.2589582014357,3241.8158021049026,3333.705550670455,3428.4577510420863,3527.2534841610272,3628.8171435448617,3730.4361475775786,3826.1530387250596,3916.0515475803336,4011.3158095064987,4106.963025883067,4201.86969888968,4300.3003308593015,4403.634289920908,4511.073009137378,4623.201767041554,4739.56400521805,4862.610708038711,4979.512798943417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.564,1677.501695144495,1725.977612520469,1776.9700315885607,1829.475795869679,1883.4593904539179,1940.2074808684067,1998.8910344345952,2059.6710467014072,2121.885119848417,2186.2586947246136,2253.285020685805,2325.1818663772633,2400.0478849640153,2474.9706093026607,2550.771159336116,2626.720472622832,2703.206879807413,2781.0179670856164,2864.0185902285516,2946.809346442878,3028.176541774561,3110.7076326510537,3199.54810019341,3290.157499415982,3383.6528732160423,3481.2945285703404,3581.2865043880383,3683.026159400336,3780.4074844420825,3870.073625373261,3962.469410892057,4060.1293108019922,4154.290270661638,4251.215866140619,4351.220473572165,4457.497653607866,4567.848997224105,4682.640569760599,4803.735739188266,4922.912070997466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.347,1651.0168919849252,1697.9701464565574,1748.633919183622,1800.9139302024043,1854.6612869233693,1909.8930097514942,1968.3105626863621,2028.463650671996,2089.9560176174273,2153.806834915639,2219.553214042022,2290.3837987695474,2364.8055460388655,2440.10881224543,2515.67057555298,2591.1435356335796,2667.175967495069,2744.2496519800384,2823.936735134636,2907.5833939245604,2988.964721956181,3070.0986120391776,3157.385045811635,3247.207420911646,3339.233105555087,3435.52719902235,3534.403162523346,3635.6550956797246,3734.307030201809,3824.191668949846,3914.664787195607,4013.324282282201,4106.753706340556,4202.705255747323,4298.870008990825,4404.119216976111,4512.656492887761,4626.021730315503,4745.522626290524,4865.607524583635,4972.410064430049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.129,1624.5103264562845,1671.2581573623236,1720.2745232023447,1772.328595458986,1825.8395202017525,1880.414007207507,1937.7049631881307,1997.2630062493695,2058.4437367681408,2121.3283096507816,2186.1955786745593,2255.535103944596,2329.5333252590863,2405.218369504504,2480.541149876843,2555.839152454635,2631.142085955848,2707.451124618827,2785.4314404047263,2867.2710783026832,2949.720682072216,3029.772117304966,3115.1873463564157,3204.2220506419,3294.863359605669,3389.8470737707557,3487.551425247943,3588.2139398905388,3688.168695555422,3778.684661024903,3867.954928468396,3966.438400290591,4059.614145331356,4154.247034663323,4249.399177004955,4350.696919673335,4458.001074152315,4569.506415229719,4687.385266100704,4808.049099861683,4915.898014414439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.912,1598.0441106137048,1644.5680992936186,1692.347382222847,1743.7667297917114,1797.0414166712042,1851.3751608505115,1907.1244914398974,1966.4206539668528,2026.9573280706181,2089.101100922923,2153.4180257300886,2220.715020527546,2294.2839443804924,2369.626505619549,2445.4405660937073,2520.5637548119616,2595.223677083651,2671.0305894019148,2748.170965128429,2826.7396930134064,2910.5088622538365,2989.984178478282,3073.8133788456425,3161.336209141857,3251.1794006289956,3344.6355343712385,3440.930718299233,3540.717273751045,3642.0682413151476,3733.6740765828904,3821.336108931567,3919.5741741238803,4012.585371279157,4105.834037722931,4199.979788353645,4299.064876667282,4403.5635045541185,4513.164811963466,4629.589215461277,4749.693058980394,4856.975508227064,4962.873232771332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.695,1571.8086299358497,1617.8780412249134,1665.4487854231409,1715.2048641244364,1768.2433131406556,1822.3363144935158,1877.5303414192183,1935.5783016843357,1995.5238271484789,2057.3046384724007,2120.6404727856175,2186.2969891072944,2259.0029132043783,2333.906122235177,2410.3399823105715,2485.288357169288,2559.85537548268,2634.6984443495207,2710.910489852132,2787.9238379687868,2870.0126152164507,2950.932852390011,3032.8836679083734,3118.4573706290607,3207.495441652322,3299.43345499885,3394.3784598823163,3493.215810812237,3595.8028918080277,3688.6634921408777,3775.1930382600503,3872.37624712583,3965.884579089011,4057.8706973190474,4150.658726750527,4248.686772135353,4349.125934955921,4457.407169205055,4571.929755608262,4691.110958794958,4799.289344423242,4903.702385321982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.477,1545.551591755384,1591.249260514579,1638.528086243156,1687.2983956910691,1739.4215464190388,1793.273607128832,1848.2117044513573,1904.7106064665006,1964.379666192465,2025.4820491012138,2088.0812056311547,2152.896426914547,2223.6928918629596,2298.1538617161914,2374.4078794318107,2449.983973990343,2524.458012006934,2598.3781314063244,2673.9302645945763,2750.09751590334,2829.0124457455827,2911.849438112679,2991.9203253269498,3076.2523111600976,3163.8351646228507,3254.9279081297177,3348.2807363282045,3445.6464828472995,3547.7777537748652,3643.615922830795,3729.413867083753,3824.8999896424284,3919.2653538828736,4009.929606966416,4101.297138391779,4198.270682200593,4295.411842035495,4401.781909479693,4514.366320058023,4631.980183893558,4742.144302743423,4845.796215637022,4945.33546277058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.26,1519.3161110775293,1564.8106004200215,1611.62948944345,1660.1856336394933,1710.6234428884904,1764.2347607718368,1818.9171386140115,1874.966356268989,1933.261075155134,1993.7592151996055,2055.964427563686,2119.7842671466037,2188.7409572853394,2262.3845373779836,2338.1707457880743,2414.70857634767,2489.0897104059627,2562.956410717857,2637.1088634592797,2712.3022499315434,2789.7576624980325,2871.182041644415,2950.990614389681,3034.616552103107,3120.2230507797685,3210.458901118442,3302.220859837765,3398.1386512318886,3499.789752456868,3598.5083633450326,3683.6722814338723,3775.890387612877,3872.441444066061,3962.385384490339,4052.4774842183915,4147.9917191354225,4244.016873817802,4346.2023190972905,4457.427383795715,4573.027674111255,4685.135669357679,4787.150292989772,4882.973524783649,4975.0470964039605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.043,1493.1216797153202,1538.371940325464,1584.8747644579187,1633.0728715879177,1682.7476060098734,1735.1959144148414,1789.6225727766657,1845.4200540700126,1902.1424841178032,1962.3335120360189,2023.8476494962172,2086.9401008394584,2154.4618874282623,2226.615213039776,2301.933612144338,2378.556423472508,2453.721408804992,2527.53469002939,2600.287462323983,2674.8051390212336,2751.391339827275,2829.9177837297807,2910.0609034524123,2992.980793046116,3077.2834342404863,3166.0453080568536,3256.8743149129805,3351.174593655744,3451.274980849482,3550.3680567106544,3637.9306957839913,3725.1436273700206,3825.446177665441,3914.934649221614,4003.671373187328,4097.736353500497,4192.636257042554,4292.57330111897,4400.680633474088,4514.228230108097,4628.3792486530665,4728.972166131041,4820.611586796717,4909.655379782058,4995.830424523907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.825,1467.0204120039068,1511.9115557772543,1558.2077231859896,1605.9378311780413,1655.3883895289787,1706.1332070501574,1760.3039358088045,1815.849473890593,1872.2154721377942,1930.881986601961,1991.801007791214,2054.467090000855,2120.154650710169,2191.0761830450797,2265.6048300071357,2341.7470287879964,2418.3240453292456,2492.0838635720743,2564.3461135017315,2637.4212169198963,2712.993491829754,2790.6159006388607,2869.8007278198716,2951.3108221903926,3034.8904784119914,3121.612275755679,3211.526675731802,3304.17194605694,3402.7203450090574,3502.188193538367,3591.9370458364033,3676.6510079424756,3777.3372285475284,3867.5388864025595,3955.245701516255,4047.935229437711,4141.299110619643,4240.0416103770185,4343.887254762713,4455.970534321537,4571.703347009353,4670.919513430009,4757.487971684836,4840.710705669901,4928.597785919023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.608,1440.9405739047359,1485.491488420994,1531.5625760366158,1579.02460650249,1628.051635458988,1678.1452876146218,1731.0093699714585,1786.3031716916162,1842.402873213509,1899.4790622132148,1960.0579398898303,2022.020740090691,2086.1614050458998,2156.3183228094563,2229.3023927169534,2304.9678552813866,2381.9984458955632,2456.6621428836065,2528.441424009436,2600.067987693848,2674.9214233630055,2751.65951961258,2829.802348543457,2909.6750631334016,2992.5323279659497,3077.8649036454367,3166.270757733907,3257.8975269115404,3354.745386747512,3453.1797390429992,3544.945459568995,3630.104604854128,3728.0015992486806,3820.2251062321775,3906.89393779285,3998.1917827900506,4090.1059878369824,4187.576962987844,4288.790700410182,4397.948673456642,4515.200829127797,4609.76633167347,4690.400219573195,4775.668911907421,4865.224757125333,4958.54882096186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.39,1414.8393061933225,1459.0649696036553,1504.895534764687,1552.1452672702962,1600.6924189780932,1650.415997805803,1701.690733003597,1756.7325915121964,1812.5657774947094,1869.3451851033112,1928.288788941691,1989.6689918826135,2052.5484155135077,2121.5319022942635,2193.167848727774,2268.0828709168636,2344.612974590482,2421.211316426291,2492.5072318963585,2563.6062957722093,2636.9688835090246,2712.6711284129,2789.8774107092695,2868.7261187752206,2950.1393721374543,3034.697877330095,3120.9962599891383,3211.652374817868,3306.763100915069,3404.0896403594884,3497.8999569766725,3583.8223545769333,3678.6254312240326,3773.2837027852925,3858.638833633348,3948.8488216549144,4039.292053353763,4135.146199522391,4235.141718023664,4339.906376274327,4456.208455775118,4544.063576137717,4628.556440498587,4713.897442300197,4801.799655177334,4870.55365454616,4985.098819956238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.173,1388.8330770070388,1432.660147435592,1478.1760276350597,1525.2879964611172,1573.6067863179017,1622.709474244775,1673.5081528389824,1727.1862893132197,1782.7531785704243,1839.2360484508051,1896.6901462521728,1957.5990701989997,2019.4775682122913,2087.0405580905344,2157.8864564304326,2231.2163861178806,2307.2581974326126,2384.7846298151544,2456.6025424040636,2527.176218434179,2599.0708503981423,2674.017126333944,2750.294730249449,2828.028649204354,2907.781221691413,2991.5662919230576,3076.442851416808,3165.500343806026,3259.4770124341676,3355.389429573429,3450.5634142512386,3538.130052065873,3629.289801925185,3726.6872002767345,3810.445987461294,3899.5478443776365,3988.624182881753,4082.9319436310357,4181.571843218591,4284.418844113856,4396.841039473153,4484.595053520534,4568.389157167275,4652.473473969666,4739.079768459093,4829.47628014214,4917.076430734604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.956,1362.9240233998148,1406.2553252675289,1451.4397831097497,1498.4178000439922,1546.5276796689373,1595.0455718088613,1645.3936817260249,1697.7222571569857,1752.9405796461394,1809.126911798299,1866.2742726394968,1925.529148515386,1986.8182548101352,2052.9831028485,2122.605064133091,2194.5078803559295,2269.809215935653,2346.8578697514913,2420.697852911768,2490.746141096149,2562.078976246891,2635.508889735246,2710.712049789628,2787.4615925596736,2866.195407373802,2948.434706516021,3032.4818144683595,3119.3669111650574,3212.298793009834,3306.7210174547663,3403.2268715258047,3492.4745728608036,3579.531028019747,3677.3870150867992,3762.9034091243957,3850.405421649527,3938.3134435676843,4031.0712815534052,4128.068700913818,4229.568253666433,4337.473623171188,4426.22036861856,4508.356086435148,4591.176944027174,4676.5242334125,4765.333954388719,4849.054041512971,4931.388141693801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.738,1336.9936805127163,1379.8574506192851,1424.681569607837,1471.3170643420235,1519.4263223160708,1567.5527922795047,1617.2561091577568,1669.1825073217424,1723.1034839273398,1778.9930346883953,1835.8334065259062,1893.7066717701891,1954.3574369171167,2018.8976628445578,2087.5493632039115,2158.6427514164434,2232.3067255656792,2308.899945546444,2383.8684524970095,2454.2861294299855,2525.0567061431743,2597.042720762361,2671.4263607785247,2747.1499664543885,2824.7493722972813,2905.267680200679,2988.48465505734,3073.9441509721682,3165.1369142880158,3258.4567619715203,3355.11665818644,3446.9674003256755,3529.1125852710725,3626.2435526689505,3715.5018670384875,3801.222618952043,3887.9999421960465,3979.3549385195374,4074.774809162794,4174.720062369585,4278.419194217633,4367.797717664901,4448.945550156061,4530.074093855602,4614.1578224704335,4700.79666026602,4781.199380259937,4862.358085876883,4959.08339390479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.521,1311.0846269054923,1353.4901247049381,1397.9374900412454,1444.2385788335705,1492.245910981582,1540.0825848187274,1589.2230386065703,1640.6661891366105,1693.491816613543,1748.8838980358892,1805.4175329132302,1862.9738092216544,1921.9232699419088,1985.016521849596,2052.9751967406087,2122.807068395626,2194.9785088265007,2270.858691822125,2345.854189590911,2417.8560520919555,2488.0648319919237,2559.470952573382,2632.294950643015,2706.8714369222603,2783.5073918828734,2862.9736237123398,2944.5236181088917,3029.099108501033,3118.0331499205895,3210.303169594539,3306.9922827467494,3401.4975900011677,3479.572529190329,3575.6086986712344,3666.481949788996,3752.8956223337645,3837.8504240676034,3927.9596398078857,4021.8034006372673,4119.972274746554,4220.03057361586,4309.4230327629275,4389.692237499413,4469.419317235369,4552.064281016206,4635.049259084138,4713.9765638776735,4793.461644052315,4889.185338398212,4972.3370562616865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.303,1285.2492259062794,1327.101132951713,1371.0772401025083,1417.1378431316016,1464.7857960361207,1512.5898052893708,1561.2964015572488,1612.1264393013673,1664.5483135217603,1718.7500209259856,1774.9766667996398,1832.2156937047148,1889.9002485429457,1951.3275086919368,2018.3726209375657,2087.2021810399397,2158.5178406517025,2232.751045997072,2307.808690642983,2380.616900308121,2451.0425618882064,2521.8683119372463,2593.296961746814,2666.9370764930777,2742.484275115289,2820.7614284604147,2900.526458697873,2984.2172171864536,3071.694747645212,3162.1691727628213,3257.864107821159,3354.1018508730576,3433.2298384669784,3525.425272193943,3614.317300547118,3704.54973753481,3787.867059038637,3876.596331902329,3969.065163431708,4065.5208475006907,4161.668325818604,4249.059646664258,4330.390236829077,4409.101307576275,4487.975391921137,4621.620322413259,4647.061500922073,4725.234441057582,4819.229848170593,4899.239818483124,4977.7771460991335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.086,1259.5058668648044,1300.733807037366,1344.2390429141315,1389.9675419236096,1437.348226341025,1484.9359211828169,1533.392692781367,1583.716553783219,1635.6285735688048,1688.9336672202285,1744.5607931869638,1801.4828311561798,1858.8136023244867,1917.6661548225845,1983.985744363023,2052.080687915437,2122.0871073440426,2194.818112732766,2269.6955091382515,2342.661119012786,2414.0506877369558,2484.296543748267,2555.1088558688493,2627.1129614558313,2701.4948390675468,2778.8003172962653,2857.5160557310733,2939.3721747153186,3025.8920984964006,3114.0907693992576,3208.612640432525,3306.6808117519163,3386.716055148385,3475.4061569789715,3562.897310155141,3656.2435455805185,3738.560229697953,3825.3635119798478,3916.5633588136475,4007.835109109479,4099.523093867858,4188.318474972024,4271.371392528824,4348.197081067822,4424.266525062772,4503.712199052388,4580.397434017533,4657.3525929374955,4749.893449108738,4825.212012300709,4902.807647521907,4980.96494512625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.869,1233.7625078233293,1274.5504103363053,1317.4008457257546,1362.6389488270186,1409.9106566459295,1457.1266344749158,1505.4889840054852,1555.3854149894985,1606.7088336158492,1659.6005981741655,1714.1449195742878,1770.7499686076453,1827.7269561060277,1885.397220948699,1949.811255312014,2016.9591947909348,2085.940429311423,2157.767256296677,2231.55675537391,2304.705337717451,2376.554958896759,2446.724775559288,2516.9207499908844,2587.592142955799,2660.946710054469,2737.049017160465,2814.517175139955,2894.645612419414,2980.0894493475894,3066.941506258119,3159.423843128218,3256.7051672747234,3339.6707369520973,3425.513679511582,3511.7431165872217,3603.444885845435,3689.2534003572696,3774.559630938526,3862.73740738337,3948.0962812212842,4038.0646454738835,4127.347631592465,4211.730776828708,4285.638652019591,4360.557658204407,4487.943756205196,4513.974492829993,4589.693283825286,4678.378565905824,4751.79207364568,4827.83814894468,4905.09214658274,4982.3745630959465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.651,1207.9979956519926,1248.350768571113,1290.6162785583233,1335.2879000253356,1382.1885626789106,1429.2944970794977,1477.3314563425959,1527.0309967062183,1577.8894909070711,1630.243426359782,1684.0676043217918,1739.9918530907057,1796.6147662177098,1853.9102583781696,1915.6086853332722,1982.017732888286,2050.201813228112,2120.6859554428092,2193.5000645692035,2266.640751957084,2338.7195728516817,2409.1221349231523,2478.7012652255917,2548.6863152733085,2620.381979785232,2695.31577861329,2771.7681465898995,2850.735353270072,2934.24916449693,3020.1390252025144,3110.2079204163997,3206.2691953911494,3292.4200477182194,3375.8392778379502,3460.7412441834153,3551.1125551974264,3639.9060559555005,3722.3452080851066,3804.2201178757764,3888.4291525723497,3976.7897968129973,4066.0417340834774,4150.973504878687,4223.872626886696,4296.851908770342,4374.27457391734,4448.239536492645,4522.269228577023,4606.632081701288,4678.780148449628,4753.386215876728,4829.157003915527,4908.152007797243,4991.081958224288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.434,1183.1695327886932,1222.1726371850382,1263.992808333118,1307.9593069287446,1354.341403836392,1401.4852103715964,1449.140609494497,1498.6883125837517,1549.1312413685714,1600.9103573137193,1654.3302870001635,1709.258990542171,1765.5281199992507,1822.449147172641,1882.2055842956463,1947.2995422545005,2014.49253919413,2083.9494880695606,2156.0152899131886,2228.5964535461007,2300.915250341945,2371.5705508800356,2440.513159347627,2509.812429978079,2580.3268415800617,2654.026086059007,2729.199275211112,2806.8611452366167,2888.6937014285318,2973.3749698292218,3062.084861635574,3155.9411783858177,3244.3167404756946,3326.4761147320382,3409.8390467673535,3498.891781571245,3587.797938044888,3666.0771049562836,3746.777240603346,3830.9244315361457,3915.945032853746,4004.5549350122155,4090.2397956388686,4162.235033390642,4234.246099920799,4355.947075185858,4382.756032390476,4455.531441890323,4535.3035519505365,4606.201356276644,4679.483641307096,4753.957274374985,4833.990390557076,4915.688945184037,4998.343905689192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.217,1158.7534219012011,1196.2247592071951,1237.369338107913,1280.8021794020165,1326.4942449938733,1373.3098676988743,1420.949762646398,1470.1055918173652,1520.3729918300717,1571.71399006196,1624.5929696785354,1678.9508848745668,1734.4414737807917,1790.9880359671124,1849.45100636824,1912.5813516207152,1979.0251245841325,2047.6104223150755,2118.5305152571736,2190.594325090019,2263.065862259976,2334.025438713029,2402.3250534696626,2470.9385446828487,2540.7534876370078,2612.7363935047238,2686.776535628129,2763.3531013842185,2843.870997089166,2926.610914455929,3014.2375035980895,3105.6226160346673,3196.2051999765304,3277.5305345816105,3359.367412183063,3446.9199246169096,3533.465770458318,3609.809001827461,3689.4142060150957,3775.683073592472,3855.259242302524,3942.631209417589,4028.84003301779,4100.646469056335,4171.697940841422,4262.418382756405,4317.2725282883075,4389.105187196652,4464.559309758994,4533.983834101102,4607.088090652901,4681.849326919789,4760.272534952095,4840.295932143787,4921.861621637516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.999,1134.3172484739491,1171.5311879811436,1210.723991571923,1253.6932542970198,1298.6375684129644,1345.0907036219824,1392.6517338019567,1441.4993848383517,1491.5263654748876,1542.4980144184592,1594.8527483246125,1648.8011701717144,1703.3292838924735,1759.501073396583,1816.669514243687,1878.7497030643115,1943.6939096002436,2011.2414970160098,2081.248782515254,2152.6887141977713,2225.184254577362,2296.4496159402047,2365.0932872930593,2432.032717000359,2501.1476165584213,2572.0815580276226,2644.6383525213346,2719.8772392522133,2799.0211282155187,2880.2356583224523,2966.350829736416,3056.445051296173,3147.9576880524764,3228.7486078977126,3308.957556363152,3394.958133442087,3479.194722863307,3554.3735083336383,3632.0040366408243,3718.326840701004,3794.680537921312,3880.6895480896987,3963.2801706577065,4039.665396468954,4109.168059257532,4182.306578839924,4252.599030231591,4323.670165399274,4394.294641408729,4463.993625408692,4536.594762831641,4610.0315362091715,4686.953965774035,4765.224820158468,4845.316492652353,4929.194505514133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.782,1109.9011375864573,1146.857890623094,1185.1129421146518,1226.6065861091868,1271.0609085602925,1316.8947079885033,1364.134833612032,1412.9166640719652,1462.5466844786395,1513.3060256186723,1565.2393037546462,1618.6762089292095,1672.7698185603401,1728.0399621910544,1784.5094150379077,1845.4648100082893,1908.391702182023,1975.1862112963422,2044.2257155108064,2114.814224496732,2187.202917069511,2258.9059835543358,2327.9560157835754,2393.4022939467504,2462.2804029033787,2531.757818118161,2602.534765623988,2676.6915910677803,2754.6367017335347,2834.4610640598958,2918.5034716989317,3007.4563380943396,3099.739596538612,3180.123249925736,3259.177640260079,3343.5246052854664,3425.137357737132,3499.172911959924,3578.0572106192876,3659.6548856081145,3735.174870317704,3818.948066115772,3897.643753620318,3973.869279562441,4047.2585551034053,4118.874432570347,4188.312119258957,4256.973148626706,4324.125507428323,4395.684506734049,4466.651800991935,4538.572398452013,4614.0811814441695,4690.714053387228,4769.171363931689,4851.337568505354,4935.143953323491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.564,1085.4649641592055,1122.1643193970424,1160.1642739912122,1199.5328147313262,1243.4615891678898,1288.7872655164954,1335.5945012937673,1384.1541100715556,1433.5431910904467,1483.9802491007965,1535.6015260338415,1588.5688897251562,1642.2485260220014,1696.6212416576598,1752.6206833170386,1812.1525669990574,1874.164886460057,1939.228512080376,2007.1722269229529,2076.983329016306,2148.9300254867585,2221.331501840294,2290.802289757754,2355.881039718891,2424.2766893212834,2492.471003895914,2561.3127737406962,2633.6853417787374,2710.215804892897,2788.758634695115,2871.2304907573543,2958.427371225125,3049.526858894644,3131.4985153870857,3211.9766945404444,3292.1604680414866,3371.347927841129,3444.1998171567425,3525.4393823065634,3600.934720198796,3675.620307342195,3757.942181044017,3832.197276148478,3907.183986072827,3985.535080647347,4078.6315845328418,4124.082993491039,4191.685964493887,4257.455231564659,4327.319258956139,4397.147306957587,4467.5444918673875,4541.431109296282,4616.555161518786,4693.495357493217,4773.700649333615,4855.940875284496,4940.322998796036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.347,1061.0488532717134,1097.4910220389925,1135.2360891749347,1174.3416739670804,1215.8849293152182,1260.869437934434,1307.0776011038429,1355.2865611695308,1404.5635100941986,1454.5867948099203,1505.9880814638752,1558.5552425642732,1611.7522920161246,1665.7829822313095,1720.7581328208994,1778.867673943035,1840.3099112952063,1903.3003347849483,1970.4836639813639,2039.231387526408,2110.6885566392953,2183.336183737744,2253.721704823777,2318.3905911184756,2385.1659653269276,2453.7654630667644,2520.997255173727,2590.9267487262878,2666.195785246474,2743.426729133111,2824.382465083656,2909.4386580232913,2999.3553468152445,3083.336717746366,3164.940409964356,3241.449188381238,3317.8735199580783,3390.3819855165025,3471.805193107034,3543.0049016523194,3616.1146397385874,3695.0434168884944,3767.4725480900993,3840.780267838821,3918.2924812967212,4017.9674715971987,4058.279526336044,4126.570640104122,4191.279682678,4259.7205291593,4327.69987736826,4397.091802009877,4575.655760275787,4649.686880065092,4618.314899740312,4696.696054726306,4777.047974536557,4859.86451826431,4945.366622846458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.13,1036.6327423842213,1072.817724680943,1110.3079043586574,1149.1505332028346,1189.1999882356354,1232.9516103523729,1278.7720082676437,1326.419012267506,1375.373139344489,1425.1933405190439,1476.2117004003233,1528.5415954033904,1581.3225699863763,1634.9447228049594,1689.1438635707166,1745.5827808870129,1806.4549361303555,1868.699352600729,1933.8754719452138,2001.4794460365104,2072.2385411684363,2144.7465492577417,2216.6411198898004,2280.9378303511003,2344.8360700471203,2415.0599222376154,2481.5076884707914,2550.1465565144076,2622.2847167066684,2698.1148999520437,2777.7489312444554,2861.265459332213,2949.1838347358453,3035.95474663842,3117.886861987438,3190.7506431704983,3264.9192911614027,3339.6611422651636,3414.879742180847,3485.138039321286,3557.4014621221013,3632.0564514970565,3703.3957493492203,3774.914451100939,3850.6908761107225,3957.673879239381,3992.1236868109304,4061.6600729804027,4125.222230792716,4192.610332149307,4258.9665252430805,4326.6391121523675,4498.6838823455155,4571.333274436982,4662.029925106457,4620.14790365192,4698.753944294844,4779.621352904615,4864.979992385694,4938.500698182665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.912,1012.1965689569699,1048.1241534548917,1085.359236235218,1123.9386930624476,1163.7056464723219,1205.0108428955525,1250.512971623851,1297.552069521973,1346.1193717058422,1395.7430909332998,1446.3695205055583,1498.4915136602876,1550.9095807858218,1604.081123806361,1657.9681250274446,1712.4257371207784,1772.5721425799957,1834.204296297619,1897.348615546036,1964.0996155800617,2033.6759639710785,2106.125205957296,2178.5351602526216,2243.4906130507998,2306.625509866336,2375.4360393441716,2441.9856734796863,2509.7982343040126,2579.824277639069,2653.223836874558,2731.310063898191,2813.2474603048568,2898.9920462683554,2988.533842111323,3069.34746480056,3142.10751144838,3214.888958670821,3287.3694100133075,3358.357974008213,3427.370651176842,3498.9397623009104,3569.6424957661575,3639.266299171414,3709.808507231961,3783.435945834714,3897.482336082403,3926.5545548752702,3996.8524822212603,4059.5520683605464,4125.566608818337,4190.669657141184,4256.871490157248,4422.718349599387,4495.851978354196,4588.874660948707,4667.368108188214,4620.868037832522,4699.9390373593005,4784.493556441298,4861.4787389256735,4929.629684545172,4999.599145139287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
