Thrust (N),0.0 m/s,2.0 m/s,4.0 m/s,6.0 m/s,8.0 m/s,10.0 m/s,12.0 m/s,14.0 m/s,16.0 m/s,18.0 m/s,20.0 m/s,22.0 m/s,24.0 m/s,26.0 m/s,28.0 m/s,30.0 m/s,32.0 m/s,34.0 m/s,36.0 m/s,38.0 m/s,40.0 m/s,42.0 m/s,44.0 m/s,46.0 m/s,48.0 m/s,50.0 m/s,52.0 m/s,54.0 m/s,56.0 m/s,58.0 m/s,60.0 m/s,62.0 m/s,64.0 m/s,66.0 m/s,68.0 m/s,70.0 m/s,72.0 m/s,74.0 m/s,76.0 m/s,78.0 m/s,80.0 m/s,82.0 m/s,84.0 m/s,86.0 m/s,88.0 m/s,90.0 m/s,92.0 m/s,94.0 m/s,96.0 m/s,98.0 m/s,100.0 m/s,102.0 m/s,104.0 m/s,106.0 m/s,108.0 m/s,110.0 m/s,112.0 m/s,114.0 m/s,116.0 m/s,118.0 m/s,120.0 m/s,122.0 m/s,124.0 m/s,126.0 m/s,128.0 m/s,130.0 m/s,132.0 m/s,134.0 m/s,136.0 m/s,138.0 m/s,140.0 m/s,142.0 m/s,144.0 m/s,146.0 m/s,148.0 m/s,150.0 m/s,152.0 m/s,154.0 m/s,156.0 m/s,158.0 m/s,160.0 m/s,162.0 m/s,164.0 m/s,166.0 m/s,168.0 m/s,170.0 m/s,172.0 m/s,174.0 m/s,176.0 m/s,178.0 m/s,180.0 m/s
107.129,1590.4369984694695,1639.8113976459292,1690.6838141815085,1745.0512419717295,1801.169318349044,1859.1509904149623,1919.2093404732695,1982.2007412654718,2046.9441352124377,2113.74253920792,2183.1472469010323,2253.7774700722157,2322.7785652813272,2392.927557590689,2467.0626556176185,2542.82414431074,2620.293883099618,2700.895843877134,2783.639258267146,2864.1972573960666,2945.8424519531955,3029.035504566553,3107.187274609443,3188.0967904860804,3269.152511316472,3352.298727212893,3445.549320375269,3543.887955721465,3646.6417869809507,3752.798025912094,3864.0024198108927,3959.175677301945,4051.727038131233,4148.894057052274,4247.382030298138,4350.285798227652,4452.159643781048,4560.081547630562,4672.646372027338,4791.065683497042,4914.669083134264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.912,1564.199503745212,1613.0811386034502,1663.7080490274084,1716.3368218868504,1772.1760897402567,1829.8596451265637,1888.7938729715993,1950.956057165698,2014.9794633328445,2081.129155096947,2149.744082811999,2219.7039092521863,2288.2728318765726,2357.993730500101,2430.1918208045377,2505.4831414371474,2581.9070117247797,2661.4478906592944,2743.104788434711,2825.9956280436627,2906.1493020911694,2989.4787313513234,3067.504841637281,3146.8936342064853,3227.257504680287,3309.0782001398115,3400.9620574758947,3498.194201734456,3599.089275914843,3704.2396152055276,3814.7435634763547,3911.577038204365,4002.7931614367035,4098.541030275585,4195.944751449565,4297.365342447788,4399.89892813224,4506.018398394016,4617.194791605815,4734.00088930036,4856.959397732929,4959.700670772167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.695,1537.9620090209546,1586.4815759710716,1636.7322838733078,1688.2607109674323,1743.1828611314688,1800.5682998381646,1859.197127191488,1919.7113730659241,1983.2158275242539,2048.796429816017,2116.340918722965,2186.03579470202,2253.8192018591,2323.0599034095126,2393.5944987341263,2468.1421385635545,2544.0664199477983,2622.0113014043436,2702.570318602275,2785.993163862984,2867.231524344665,2949.18534539768,3028.0303357898415,3105.69047792689,3185.386266725596,3266.411805349476,3356.8847042063453,3452.737481775716,3552.477089459632,3655.68120449896,3765.213863175314,3864.1065171476216,3954.3172705021425,4048.727078051649,4144.605733836333,4244.919691953009,4347.638212483431,4452.578634247815,4561.920782930252,4677.077329041857,4798.041449774186,4902.402323172979,4994.544312759453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.477,1511.702955139159,1559.9855173269027,1609.7343529302561,1661.0047075649152,1714.1658089987632,1771.252886065552,1829.576061981813,1888.932978230465,1951.6035336232717,2016.437136971175,2083.2584693236113,2152.441624652432,2219.337261545804,2288.12450478783,2358.2045080849316,2430.770452860978,2506.1947348332847,2583.009290419044,2662.481403448517,2744.7956843034513,2828.424027173414,2908.858850663468,2988.5233940296275,3065.473285995551,3143.5249211556634,3223.857812766845,3312.7823870676075,3407.2434103626147,3505.82660211169,3607.082893701427,3715.527675822122,3816.6381998008865,3905.829294561426,3998.883275131215,4093.2983866360196,4192.446476372671,4294.7362188526495,4399.173112479981,4506.681232497013,4620.315373758664,4739.670397614881,4841.881725070438,4933.132525532357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.26,1485.9584582210537,1533.5112124254629,1582.9237239968002,1633.7710818335,1685.93696426082,1741.9615407771535,1799.9793162017022,1859.0181014304017,1920.0171939865759,1984.2921676059082,2050.5358152308772,2118.6140560632966,2185.3087717464455,2253.2703131638327,2322.8435732572875,2393.697314856749,2468.354143056303,2544.6276067707254,2622.457767768329,2703.6320286187615,2787.793839916004,2869.2866897247527,2949.0488881821884,3025.4522373741634,3101.697944506559,3181.3687728098057,3269.2111047529593,3362.2287193472316,3459.432512542429,3559.3518985530563,3665.882281726198,3769.7820609581922,3857.531069603972,3949.558761350886,4042.518984771057,4140.108426515295,4241.239599275318,4345.811437610149,4452.10944005452,4563.766823327171,4681.460207500097,4781.613798098604,4871.771158491819,4962.622780879865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.043,1460.6109144486136,1507.036907524023,1556.2063295520534,1606.5374561020847,1658.4383960106888,1712.6701954887549,1770.3825704215915,1829.103224630338,1888.9225259392401,1952.3413508346043,2017.8131611381432,2085.095462238764,2151.824132648181,2218.416121539835,2287.511051526959,2357.878611157114,2430.5135512793217,2506.245923122406,2582.901025341308,2662.9378487874487,2745.9633929767797,2829.8106673503976,2909.5743823347493,2985.4311887527756,3061.0105808586677,3138.9181061258287,3225.8420061149027,3317.2978158148676,3413.0695801527613,3511.7622035467643,3616.236887630274,3723.2356578698445,3809.2533532383886,3900.2342475705564,3991.819833275151,4087.9021885299717,4187.767854037494,4290.782924096026,4397.623365618363,4507.311367737444,4623.490213286814,4721.80319417637,4810.40979145128,4900.234151009141,4992.022887867022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.825,1435.2425427848236,1481.201294882255,1529.4669816196774,1579.479868435868,1630.9172323881253,1684.2124086838583,1740.7615052119158,1799.1637669947772,1858.6537078017823,1920.364280310818,1985.23954522365,2051.9276742554916,2118.3119794668446,2183.994648356763,2252.2013924430585,2322.0304754905933,2392.9402425942903,2467.8327015253208,2543.9091877696032,2622.2557005200865,2704.0985742652147,2788.078407168006,2868.532383162144,2945.377255128412,3020.338043767601,3096.532934700403,3182.4647382735884,3272.7631992695397,3367.05002367038,3464.323200192637,3567.2103430282978,3674.3551688853863,3761.655453146675,3851.0401956588316,3941.492436160603,4036.0857001450354,4134.335931675626,4236.107931181947,4343.092520373302,4451.432687894711,4565.628945339636,4662.184316847996,4749.549944173249,4837.794256857504,4926.075278525055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.608,1409.8949990123836,1455.6255311725945,1502.7495871749309,1552.507051525809,1603.418664137994,1656.4302684543313,1711.1647594318051,1769.2488901947138,1828.4097409107428,1888.9049131519607,1952.902310489221,2018.7871176252434,2085.131464044179,2150.1169879440904,2216.9207232270433,2286.242929641327,2356.634107911567,2429.451017877001,2504.949363200831,2582.0922950584136,2662.7362512988275,2745.5406428916262,2827.0334719860375,2905.356206507024,2979.6988995641295,3055.2766970282423,3139.163465844783,3228.535741676857,3321.2177060893177,3416.9853362292565,3518.5439895884697,3623.60840864253,3714.266921159858,3801.887347542167,3891.2365987538537,3984.4624722931667,4081.150883119742,4181.514978769306,4287.357699594472,4395.692432764524,4507.921472258004,4602.75227402284,4688.922555057716,4772.186421618074,4856.377402761014,4941.184326552774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.39,1385.0886055336189,1430.0287520449308,1476.8117895011042,1525.512071249349,1576.1282451200075,1628.6252998433501,1682.4937045063623,1739.3094325591528,1798.1409227732847,1858.2841684784132,1920.5385044854945,1985.7881010709682,2052.2910348354567,2116.211490505606,2182.123825688329,2250.4758015437396,2320.2981407434836,2391.3987367552686,2465.9575256291264,2542.4836370258245,2621.3908323378837,2702.967925645422,2785.148944742487,2864.045867970806,2939.026362473063,3013.9865594072958,3095.9408802591174,3184.2962678681365,3275.7296612708465,3369.9525254600685,3469.9954367551163,3573.3501481837848,3666.839450362863,3753.5561901366486,3841.0822699660357,3933.1437891436985,4028.288291552836,4126.949651689496,4231.523553424067,4339.879136452992,4450.79055680359,4543.540519286823,4623.693174706163,4704.131861108818,4786.792882086288,4810.073732984649,4957.18778324002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.173,1360.6616604544954,1404.4529883352702,1450.9870815087768,1498.5843406948939,1548.8929336437798,1600.843159613823,1654.4204062248639,1709.3945557590894,1767.896955882245,1827.6885639893267,1888.7003619730488,1953.0364817406514,2018.963022852653,2082.686615322915,2147.826931205296,2214.7380389043606,2284.0279879493,2354.562822827606,2426.9977010603543,2502.907498416908,2580.600826927004,2660.9170169605854,2742.6439628617136,2822.5756569332334,2898.360575742354,2972.730321735135,3053.825195093166,3140.1372128804037,3230.607414860854,3323.150400637323,3421.583673349112,3523.5932990064834,3619.4509183760456,3705.2990793391327,3791.1317668730735,3881.928859972073,3975.7021113234277,4072.7193102073084,4175.783367586751,4282.160056487482,4393.805651963414,4478.814739124429,4557.28720230912,4636.610570159744,4717.983962137269,4799.981211418126,4885.665126279321,4973.90772610931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.956,1336.234715375372,1379.6448430172788,1425.1623735164494,1472.444047917924,1521.657622167552,1573.318779605784,1626.3471079433657,1680.5342484648372,1737.6529889912053,1797.0929595002403,1857.73100852719,1920.2848624103347,1985.548524829868,2049.485476096373,2113.5300367222635,2179.5829135792997,2247.8034601997388,2317.7269088999437,2388.516309671411,2463.331359807991,2540.471060584491,2620.717825699867,2700.13898098094,2780.78430727184,2857.0500886746067,2931.4740840629743,3011.7095099272146,3096.087089298427,3185.5073628991418,3276.7106890559335,3373.4718309965165,3473.971844007436,3572.569301202555,3657.041968541617,3741.921164170913,3830.826563069004,3923.3846314121497,4018.772616747182,4120.105696187588,4225.1065127737365,4336.820747123237,4414.268897746081,4491.159004906029,4569.294733161413,4649.5503911599935,4730.297978767963,4814.142469318624,4907.888575767386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.738,1311.7876988541125,1354.9782711222174,1399.3409138895775,1446.282275853545,1494.5596329154955,1545.7798572483662,1598.26746323107,1652.1334236303885,1707.3841708537473,1766.4722148266928,1826.7362077900855,1888.0329986730837,1952.3283772072296,2016.2570557365311,2079.6182905693736,2144.808144415507,2211.549167020638,2280.903454238723,2351.0839768835917,2423.722701775402,2500.568192050139,2582.035488901325,2658.6069362345443,2738.5745987084633,2815.7056570817426,2890.2358099508656,2969.559218610757,3053.088777863563,3140.4170924280797,3230.587841289179,3325.561945559139,3424.431809088909,3526.0023794789536,3608.7452052290655,3692.670125476392,3780.043963443128,3871.121452269342,3965.1120749764495,4064.7527101566234,4168.068782082238,4275.035723002504,4349.6700195219,4425.882355987989,4502.130718963627,4581.298477730275,4660.845350480904,4743.275240606958,4841.8151779724285,4941.625357287057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.521,1287.368217603508,1330.3319509282194,1374.4406204982038,1420.1419830765751,1468.1010109066867,1518.263544843623,1570.4625181894478,1623.755916386116,1678.3130471904285,1735.8766103376065,1795.7668543442267,1856.662015350826,1919.135503925825,1983.250936488417,2046.003093756706,2110.061925965313,2176.00520126386,2244.149773873229,2313.6823767171086,2384.775648254535,2460.6980844915943,2542.5758044042104,2620.377184002173,2696.389675964589,2774.1984477308647,2849.197551249022,2927.4435334448053,3010.1257688190394,3095.488027501418,3184.5262758249764,3278.0291231715532,3375.209459620777,3478.6151610767593,3561.197063381739,3643.4595227742316,3729.851368337003,3818.9796342282534,3911.671601643405,4009.654103675954,4111.127037341838,4212.541831782313,4285.426134433024,4360.659300377765,4436.034351427918,4513.378932084861,4591.716596560991,4672.838903212155,4776.032194628828,4871.695386197747,4953.632499753831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.303,1262.935637729487,1305.6653790331582,1349.5198667178477,1394.1798130418933,1441.6206480416668,1490.9686645816703,1542.6347260278242,1595.399422263348,1649.5971990928483,1705.2558656640592,1764.772053607122,1825.2652547209905,1886.50672627924,1950.404962651904,2012.3602755826475,2075.7759539889294,2140.7508243284956,2207.365893277361,2276.3026989017844,2346.73871352634,2420.7952159572415,2503.0836961729156,2581.8207245318877,2656.766228538857,2732.536366265607,2808.125571710119,2885.604933180364,2967.127457384175,3051.6055594735144,3138.473115022644,3230.8445416186214,3326.216873176783,3427.911304804829,3513.766897240107,3594.311125526975,3679.6175303425402,3767.3791225400473,3858.325807716791,3954.932071368786,4054.609537870369,4150.117354856908,4222.138514017713,4295.475428695525,4369.916901600948,4446.243671688803,4574.613399881141,4602.656567959062,4710.60349910786,4801.707954162595,4882.6980511565,4964.452114424816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.086,1238.5231174448538,1281.0126871480397,1324.619573326474,1368.9062708280644,1415.1620260328577,1464.1763268646125,1514.829780986202,1567.2927481486954,1620.9049272252332,1675.957467345731,1733.8027001612631,1793.894271398733,1854.7075175519487,1917.585955953188,1978.9883995897933,2041.7169836111311,2105.5253918733742,2171.416588931505,2238.984020161438,2308.7330078085943,2381.5432437268973,2463.624011675801,2542.959735819489,2618.3183209798513,2692.289556252874,2768.0163924328576,2844.3818364645867,2924.164448339652,3007.7591197444845,3092.657453916375,3183.723008609948,3277.604796971494,3377.497422414089,3466.535793200512,3545.972668831429,3629.4249352364154,3716.1545959941773,3805.0624661328757,3900.3444204214043,3998.2686341917897,4087.9309138461026,4159.000762285052,4231.56291197078,4303.853735394526,4379.36922784009,4454.771352324251,4539.105781870507,4645.538505465248,4732.56362051137,4811.821841022712,4892.427878287631,4972.62227021333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.869,1214.1105971602208,1256.3580934581073,1299.7189923901476,1343.6327286142352,1389.0503584733683,1437.383989147555,1487.3413289904142,1539.1860740340426,1592.2868547578469,1646.9281302604002,1702.833346715404,1762.5232880764754,1822.9083088246575,1884.6732605980485,1945.7580208227034,2007.6580132333327,2070.8839870391,2135.6688971772246,2201.665341421091,2270.7916923027233,2342.9651551499655,2424.164327178686,2504.0987471070907,2580.047662255005,2653.427849068587,2727.987323767656,2803.1587397488097,2881.5952532247225,2963.9126800154545,3047.8604120908817,3136.64747221385,3229.385113745546,3327.3882149528395,3419.3702479565495,3497.645340398793,3579.595926885976,3664.9300694483077,3752.6364022540956,3845.934325366743,3942.427901953938,4026.386102787299,4095.9672897129044,4167.726686263105,4239.022516074166,4312.494783991378,4448.950857728969,4476.083876267697,4580.615671807543,4663.682919250472,4741.61929954216,4820.403642150445,4899.580666263112,4982.374462928098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.651,1189.7295695865093,1231.6832412688402,1274.772711980737,1318.3384193155962,1363.3832919088593,1410.5696363625293,1460.1923184351317,1511.0563048708157,1563.8446170889488,1617.8749399810795,1673.275776384647,1731.12652744664,1791.0829709201048,1852.392154006837,1912.5003368963967,1973.8719032300596,2036.3228593209994,2099.8939430035193,2165.285215489628,2232.838426196183,2304.355367239774,2384.7126209695216,2465.20582660446,2541.90698928526,2614.5342095037045,2688.0543568018484,2762.2708265800643,2839.497720006761,2920.0302119875505,3003.026560863724,3089.806861664837,3181.153609070269,3277.574424414706,3372.447469954768,3449.4947270419075,3530.2415504339615,3613.6634520835833,3700.2552705499456,3791.6268270233813,3886.584765359097,3965.191791263426,4033.627136779125,4103.912503695422,4174.274339876754,4246.629268652632,4319.220101460431,4413.472860521659,4515.83182209021,4594.988347238661,4671.682479858227,4748.902585607043,4826.479044561087,4905.403481505179,4985.254795658049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.434,1165.4389756421851,1207.0286475789078,1249.8469129181326,1293.0594053919747,1337.7372984696087,1384.2380850131317,1433.0655977078916,1483.34002078134,1535.425731010912,1588.9516516333915,1643.8869555491788,1699.767971388777,1759.2837621928136,1820.1375507872112,1880.123247751055,1940.2006334853897,2001.7901069130128,2064.843964998923,2128.980153692618,2195.053193499363,2265.838779688409,2345.356947029502,2426.3448378920616,2503.7976304969357,2576.2291401790867,2648.4529185139354,2721.4470566098134,2797.4593150996793,2876.676814840542,2958.229519038231,3043.961910084811,3133.004949932652,3228.2061975021397,3325.7589726505453,3401.383646208304,3481.016322535322,3563.0884126461415,3647.917144701054,3738.151419665989,3828.983196203465,3904.348039868658,3971.6600139335224,4040.8978560077207,4109.669951592855,4181.105274549227,4324.175500284812,4350.913249550454,4451.672202805037,4526.669276160954,4602.07797577202,4677.835660114394,4753.850473699409,4828.495694648288,4907.31387038144,4985.520802465939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.217,1141.148381697861,1182.3236168824355,1224.921113855528,1267.7659227256906,1312.0913050303582,1358.2067515029546,1405.9388769806515,1455.87688494192,1507.0068449328749,1560.1983065648178,1614.4981347137104,1669.9917769136923,1727.4845534655221,1787.8829475675855,1848.2606972549158,1906.5293637407199,1967.6275807499783,2029.7939869943268,2092.8169819200884,2158.152103257035,2227.3300190877217,2306.0012730894828,2387.0585396165475,2465.688271708611,2538.2566283322803,2608.8514802260224,2680.827840795491,2755.7991501847264,2833.738082330771,2913.432477212738,2998.116958504784,3085.2474213626137,3178.8687355794577,3277.442016540788,3353.7390492107056,3431.931625086655,3512.749634713781,3595.6544549989662,3684.6760123085974,3770.1084377078196,3843.734545939431,3910.070494859028,3978.177237469002,4045.7409052188236,4115.6882497729375,4252.948112505294,4288.526665702441,4387.697467888071,4458.926941793483,4532.808783785613,4605.960534531589,4679.0455389812305,4752.1667440012525,4829.372945104831,4906.50513445546,4985.201165127228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.999,1116.8378283501313,1157.5781570972188,1199.9746124051474,1242.4516565896724,1286.416913577049,1332.154028236401,1379.3495446839365,1428.3911828446205,1479.033305346671,1531.4213350828759,1585.2265345559342,1640.1911155573628,1695.878891920795,1755.601840976374,1816.371965534047,1873.9427346566565,1933.4572411414808,1994.7744531390583,2057.1859279177856,2121.220691658715,2189.084807121872,2266.6181492235482,2346.8440042448783,2427.547598738866,2500.252914750185,2569.9138896140553,2640.4018446572977,2714.1047534169256,2790.8514792124092,2869.24064624531,2952.2343364633116,3038.3038005642693,3129.531772797992,3226.828000922061,3306.0691274005494,3382.976036669008,3462.5422140678274,3544.1671137474013,3631.156664600048,3711.7292038298474,3783.4487542917773,3848.6373451320983,3915.8598519064035,3982.0766136238203,4050.8210354857188,4134.54081706052,4226.84584639659,4322.624350535278,4391.498544644914,4462.315049079719,4532.739488140713,4604.557546642634,4676.28148827055,4751.941533370683,4827.424539848424,4905.011947714908,4986.549055328421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.782,1092.547234405807,1132.8530137814482,1174.8298869520224,1217.1581739233886,1260.7570826783199,1306.1226947262242,1352.93862500358,1400.9280470052006,1451.2358157404003,1502.6679900143022,1556.1162736807023,1610.4149210822782,1665.6889624647195,1723.3472377567482,1783.9149363162805,1841.649949047791,1899.3428215735528,1960.1173983156093,2021.5841276544006,2084.6207442487494,2151.5900563661444,2227.268237572988,2306.662485733121,2388.6242012150033,2461.574262615367,2531.208348784906,2600.0090389921247,2672.7318627889304,2748.3191326636243,2825.3595072849175,2906.389384883285,2991.398721326515,3080.7393313977777,3176.201253710538,3259.0011243015374,3334.375070520056,3412.43448613455,3492.7550106138747,3575.114311281365,3653.3979003573586,3724.142121937403,3787.561276294101,3853.777776016506,3918.964730688287,3988.263180500119,4074.6551875468153,4165.276359988951,4256.876563498882,4324.087661620329,4391.214807771566,4460.207707815378,4530.5004044973475,4600.819560594259,4675.0911945766375,4749.009488775751,4824.888567098493,4905.291968356394,4984.617008797742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.564,1068.2366810580772,1108.1075539962314,1149.6645002618775,1191.7888406756401,1235.0761672841934,1280.0617130245707,1326.506003663667,1374.1012179747345,1423.4154851402047,1474.4480059959587,1526.9820931169943,1580.7972966475256,1635.4742261643905,1691.5158722643173,1751.1334441917274,1809.33062869315,1866.5624308507404,1925.431866043661,1986.1091850207958,2048.3986022415397,2114.0644964479225,2188.2015998142747,2266.384490143725,2347.543868089048,2421.9683915367805,2491.4009444865055,2560.4868218766624,2631.4721439101704,2705.7518375967215,2781.615792899506,2861.303294892883,2944.455100528171,3032.660499648425,3125.571389969919,3209.484234183818,3285.924896396764,3362.6524282299843,3441.5008853889785,3518.775665436834,3595.110767100252,3664.786757756936,3727.45515081548,3791.879529170291,3855.9735482925175,3930.4120966631044,4065.714802948703,4103.703161605833,4188.777780189175,4254.715122008943,4320.056143915089,4388.100834660244,4457.042971933857,4525.685266651637,4598.540445001638,4671.046167774114,4745.335063339415,4823.96811303024,4902.053401264723,4982.76593711593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.347,1043.946087113753,1083.382410680461,1124.5197748087526,1166.3245851686722,1209.4163363854643,1254.0195928726223,1300.0950839833104,1347.3194194172631,1395.7219317569138,1446.3080610617244,1497.9176943545485,1551.3022440270179,1605.284296708315,1660.8850023859243,1718.378866264321,1777.0378430842845,1833.8089534208038,1891.1469822008823,1950.9030475258762,2012.2061992671772,2077.010015208216,2149.876875264953,2226.126972462295,2306.497262658598,2383.0152586678223,2451.077204577044,2520.1832173499356,2590.4617520234806,2663.5980654846126,2738.144864553968,2816.3829819583802,2897.5988034426127,2984.621141488357,3075.6122656639327,3159.8875761219147,3237.9737010717,3313.0320916137084,3389.386484012405,3462.6690766228135,3537.857959826318,3605.480125402562,3667.398373551538,3731.1457148912514,3795.4149786022035,3872.688722702561,4003.889564437625,4042.706505037943,4120.865473681699,4185.89658014578,4249.92800188929,4316.053162550394,4384.09076335323,4553.034196686752,4644.362253534578,4593.510252923607,4666.358341264588,4743.361160933643,4819.557579944787,4899.072399927421,4982.933791562171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.13,1019.6554931694287,1058.6572673646901,1099.3750493556277,1140.8603296617043,1183.6816658652183,1227.977472720674,1273.6746039590057,1320.5376208597918,1368.5837673750643,1418.16811612749,1469.4347609361494,1521.8071914065104,1575.3284731759572,1630.2541325075313,1686.3432383843735,1744.7450574754191,1801.0554759908675,1857.8880938961552,1915.6969100309566,1976.2777519924844,2040.2198148833843,2111.5521507156313,2186.2335719832818,2265.3020843088902,2344.03769016788,2410.753464667582,2479.053660959175,2548.9384875246433,2621.5034958887295,2694.728025688384,2771.72586410093,2851.6276632244794,2936.581783328289,3026.2962579546606,3110.30412824937,3190.0355184272426,3263.894644100996,3335.045415775814,3406.655474493208,3480.7003085213814,3547.3105816119437,3607.341596287596,3670.411900612212,3739.9251298033782,3815.054407360737,3942.5894142453567,3981.891795255603,4053.524472019171,4117.20211897404,4180.226118660725,4245.0552492333745,4311.138554772601,4480.52829547022,4570.0160434634645,4648.225045204662,4587.7452520422785,4663.269359112699,4737.766836885177,4815.378862738914,4897.906201968694,4979.994498799284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.912,995.686643134934,1033.9118075794738,1074.209662665483,1115.3751503622082,1157.882429257222,1201.913953949045,1247.2323798478044,1293.731158553437,1341.4233037620056,1390.2364787016377,1440.928423299658,1492.4628137558993,1545.3977468754192,1599.6018515755516,1655.2011959003723,1712.2705378777812,1768.2750852680556,1824.6018770061326,1881.2435355585624,1940.4542158236054,2003.399384319995,2073.694366472098,2146.9811868415727,2224.0450929739227,2302.875620205909,2371.4279719214915,2437.8903087127114,2506.9157248758324,2578.826823897463,2651.663214584329,2727.1832735011963,2805.6187488566197,2888.7287795974253,2976.939727642505,3061.6416374072355,3140.0674746529908,3212.182922139564,3280.939721104279,3351.1168126614857,3423.681584426943,3489.2695518572364,3548.332522613314,3610.3656695819095,3684.389685401596,3758.0282534418816,3881.267588866866,3921.374214405503,3986.5289461247967,4049.068626469563,4110.578667547535,4174.356760424365,4239.271026396528,4408.607312636957,4493.262909909457,4568.690853571771,4644.536794673688,4583.479134576591,4656.413001756932,4732.3737654007045,4812.808745826662,4893.574832309753,4966.248863641842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.695,973.1790930425251,1009.1866642637028,1049.0649372123578,1089.9108948552398,1132.104374288476,1175.786550214731,1220.8118652802077,1266.9380024669533,1314.285139380156,1362.7481051843047,1412.4454898812587,1463.6367107534725,1515.4915942417942,1569.2574018309535,1624.08472159575,1680.0290381154184,1735.5216078381188,1791.3429887014047,1847.445941608911,1904.6600914249793,1966.9675716278593,2036.0823042785366,2107.761028617056,2183.2595029664126,2261.5699122215547,2332.5091085459294,2396.8722574899957,2464.927463674187,2535.9075093001297,2608.369630170698,2682.8506156994813,2760.015062626092,2841.633023017992,2927.623719933232,3013.2709132441546,3089.6812874972597,3159.5479866418773,3227.385448653338,3295.755417096265,3367.057230880939,3431.540981393843,3491.034320898637,3556.6950292820547,3628.8998366027704,3701.2802345814976,3819.9811418714735,3861.0175661991952,3920.1665941045317,3981.3974653106266,4041.684583976413,4103.8153897396905,4167.738603680777,4336.745378229665,4416.253912293812,4489.609836685919,4564.131064459417,4635.9927314340475,4575.490964486352,4649.930379495986,4728.570438608899,4807.226117927356,4883.121780534737,4952.2806178112505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.478,950.6715429501164,985.663179735556,1023.9202117592329,1064.4466393482717,1106.3263193197304,1149.6523814056134,1194.3739776361656,1240.14484638047,1287.138878310104,1335.2597316669721,1384.3375850847362,1434.8106077510456,1485.9457254376705,1538.9129520863557,1593.0335724925574,1648.396788402495,1702.7681304081825,1758.0841003966773,1813.6483476592598,1870.099850518252,1930.5722449353143,1998.4864664611903,2069.1195827286097,2143.0863474674666,2220.2508658318466,2293.60262761742,2357.158510741719,2422.9392024725425,2492.988194702797,2564.3298414770134,2638.790002569562,2714.4625414344405,2794.5863447886404,2878.7275494766614,2964.900189081074,3040.262750630782,3106.9305348248618,3173.8683631485255,3240.6967544900085,3308.6816569503803,3372.7696892441445,3438.867703313169,3503.184778493601,3573.8156006109975,3644.532215721114,3758.6170635149947,3795.70873030627,3853.9822645494605,3914.249601170882,3973.199857307532,4034.048306453321,4096.333899692169,4265.419830433569,4339.244914678168,4411.480811542268,4484.078519363311,4556.416533874252,4500.638051742855,4567.850268799431,4644.823881364551,4721.7320352096785,4799.9945766927995,4873.653409172871,4931.246226560459,4989.6701082849295,,,,,,,,,,,,,,,,,,,,,,,,,,
